Name;DataType;Length;Coding;Address
CMD_VUOTO.POMPE_VUOTO[5].COMANDI.NOME;String;254;Binary;%DB2000.DBX2672.0
CMD_VUOTO.POMPE_VUOTO[5].COMANDI.ON_OFF;Bool;1;Binary;%DB2000.DBX2928.0
CMD_VUOTO.POMPE_VUOTO[5].COMANDI.SET_VUOTO;Real;4;IEEE754;%DB2000.DBD2930
CMD_VUOTO.POMPE_VUOTO[5].COMANDI.REALE_VUOTO;Real;4;IEEE754;%DB2000.DBD2934
CMD_VUOTO.POMPE_VUOTO[5].PID.SET_VUOTO_APP;Real;4;IEEE754;%DB2000.DBD2938
CMD_VUOTO.POMPE_VUOTO[5].PID.REALE_VUOTO_APP;Real;4;IEEE754;%DB2000.DBD2942
CMD_VUOTO.POMPE_VUOTO[5].PID.KP;Real;4;IEEE754;%DB2000.DBD2946
CMD_VUOTO.POMPE_VUOTO[5].PID.KI;Real;4;IEEE754;%DB2000.DBD2950
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.NOME;String;254;Binary;%DB2000.DBX2954.0
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.START;Bool;1;Binary;%DB2000.DBX3210.0
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.INVERSIONE;Bool;1;Binary;%DB2000.DBX3210.1
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.ACC_ALLARMI;Bool;1;Binary;%DB2000.DBX3210.2
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.RESET_ALLARMI;Bool;1;Binary;%DB2000.DBX3210.3
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.SET_VELOCITA;Real;4;IEEE754;%DB2000.DBD3212
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.SET_COPPIA;Real;4;IEEE754;%DB2000.DBD3216
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.PARAMETRI_MOT.MAX_VELOCITA;Real;4;IEEE754;%DB2000.DBD3220
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.PARAMETRI_MOT.MAX_CORRENTE;Real;4;IEEE754;%DB2000.DBD3224
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.PARAMETRI_MOT.MAX_COPPIA;Real;4;IEEE754;%DB2000.DBD3228
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.PARAMETRI_MOT.GIRI_MOTORE_MAX;Real;4;IEEE754;%DB2000.DBD3232
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.PARAMETRI_MOT.RAPPORTO_RIDUZIONE;Real;4;IEEE754;%DB2000.DBD3236
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_IN.PARAMETRI_MOT.VELOCITA_INVERTER;Real;4;IEEE754;%DB2000.DBD3240
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_OUT.REALE_VELOCITA;Real;4;IEEE754;%DB2000.DBD3244
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_OUT.REALE_CORRENTE;Real;4;IEEE754;%DB2000.DBD3248
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_OUT.REALE_CORRENTE_PERCENTUALE;Real;4;IEEE754;%DB2000.DBD3252
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_OUT.REALE_COPPIA;Real;4;IEEE754;%DB2000.DBD3256
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_OUT.IN_RUN;Bool;1;Binary;%DB2000.DBX3260.0
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_OUT.ANOMALIA_ATTIVA;Bool;1;Binary;%DB2000.DBX3260.1
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_OUT.AVVISO_ATTIVO;Bool;1;Binary;%DB2000.DBX3260.2
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_AMP_ALL.SET_AMPER_ALLARME;Real;4;IEEE754;%DB2000.DBD3262
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_AMP_ALL.TEMPO_FILTRO_AMP;Real;4;IEEE754;%DB2000.DBD3266
CMD_VUOTO.POMPE_VUOTO[5].MOTORE_AMP_ALL.OUT.ALLA_MAX_AMP;Bool;1;Binary;%DB2000.DBX3270.0
CMD_VUOTO.POMPE_VUOTO[6].COMANDI.NOME;String;254;Binary;%DB2000.DBX3272.0
CMD_VUOTO.POMPE_VUOTO[6].COMANDI.ON_OFF;Bool;1;Binary;%DB2000.DBX3528.0
CMD_VUOTO.POMPE_VUOTO[6].COMANDI.SET_VUOTO;Real;4;IEEE754;%DB2000.DBD3530
CMD_VUOTO.POMPE_VUOTO[6].COMANDI.REALE_VUOTO;Real;4;IEEE754;%DB2000.DBD3534
CMD_VUOTO.POMPE_VUOTO[6].PID.SET_VUOTO_APP;Real;4;IEEE754;%DB2000.DBD3538
CMD_VUOTO.POMPE_VUOTO[6].PID.REALE_VUOTO_APP;Real;4;IEEE754;%DB2000.DBD3542
CMD_VUOTO.POMPE_VUOTO[6].PID.KP;Real;4;IEEE754;%DB2000.DBD3546
CMD_VUOTO.POMPE_VUOTO[6].PID.KI;Real;4;IEEE754;%DB2000.DBD3550
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.NOME;String;254;Binary;%DB2000.DBX3554.0
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.START;Bool;1;Binary;%DB2000.DBX3810.0
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.INVERSIONE;Bool;1;Binary;%DB2000.DBX3810.1
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.ACC_ALLARMI;Bool;1;Binary;%DB2000.DBX3810.2
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.RESET_ALLARMI;Bool;1;Binary;%DB2000.DBX3810.3
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.SET_VELOCITA;Real;4;IEEE754;%DB2000.DBD3812
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.SET_COPPIA;Real;4;IEEE754;%DB2000.DBD3816
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.PARAMETRI_MOT.MAX_VELOCITA;Real;4;IEEE754;%DB2000.DBD3820
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.PARAMETRI_MOT.MAX_CORRENTE;Real;4;IEEE754;%DB2000.DBD3824
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.PARAMETRI_MOT.MAX_COPPIA;Real;4;IEEE754;%DB2000.DBD3828
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.PARAMETRI_MOT.GIRI_MOTORE_MAX;Real;4;IEEE754;%DB2000.DBD3832
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.PARAMETRI_MOT.RAPPORTO_RIDUZIONE;Real;4;IEEE754;%DB2000.DBD3836
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_IN.PARAMETRI_MOT.VELOCITA_INVERTER;Real;4;IEEE754;%DB2000.DBD3840
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_OUT.REALE_VELOCITA;Real;4;IEEE754;%DB2000.DBD3844
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_OUT.REALE_CORRENTE;Real;4;IEEE754;%DB2000.DBD3848
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_OUT.REALE_CORRENTE_PERCENTUALE;Real;4;IEEE754;%DB2000.DBD3852
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_OUT.REALE_COPPIA;Real;4;IEEE754;%DB2000.DBD3856
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_OUT.IN_RUN;Bool;1;Binary;%DB2000.DBX3860.0
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_OUT.ANOMALIA_ATTIVA;Bool;1;Binary;%DB2000.DBX3860.1
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_OUT.AVVISO_ATTIVO;Bool;1;Binary;%DB2000.DBX3860.2
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_AMP_ALL.SET_AMPER_ALLARME;Real;4;IEEE754;%DB2000.DBD3862
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_AMP_ALL.TEMPO_FILTRO_AMP;Real;4;IEEE754;%DB2000.DBD3866
CMD_VUOTO.POMPE_VUOTO[6].MOTORE_AMP_ALL.OUT.ALLA_MAX_AMP;Bool;1;Binary;%DB2000.DBX3870.0
CMD_VUOTO.POMPE_VUOTO[7].COMANDI.NOME;String;254;Binary;%DB2000.DBX3872.0
CMD_VUOTO.POMPE_VUOTO[7].COMANDI.ON_OFF;Bool;1;Binary;%DB2000.DBX4128.0
CMD_VUOTO.POMPE_VUOTO[7].COMANDI.SET_VUOTO;Real;4;IEEE754;%DB2000.DBD4130
CMD_VUOTO.POMPE_VUOTO[7].COMANDI.REALE_VUOTO;Real;4;IEEE754;%DB2000.DBD4134
CMD_VUOTO.POMPE_VUOTO[7].PID.SET_VUOTO_APP;Real;4;IEEE754;%DB2000.DBD4138
CMD_VUOTO.POMPE_VUOTO[7].PID.REALE_VUOTO_APP;Real;4;IEEE754;%DB2000.DBD4142
CMD_VUOTO.POMPE_VUOTO[7].PID.KP;Real;4;IEEE754;%DB2000.DBD4146
CMD_VUOTO.POMPE_VUOTO[7].PID.KI;Real;4;IEEE754;%DB2000.DBD4150
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.NOME;String;254;Binary;%DB2000.DBX4154.0
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.START;Bool;1;Binary;%DB2000.DBX4410.0
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.INVERSIONE;Bool;1;Binary;%DB2000.DBX4410.1
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.ACC_ALLARMI;Bool;1;Binary;%DB2000.DBX4410.2
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.RESET_ALLARMI;Bool;1;Binary;%DB2000.DBX4410.3
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.SET_VELOCITA;Real;4;IEEE754;%DB2000.DBD4412
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.SET_COPPIA;Real;4;IEEE754;%DB2000.DBD4416
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.PARAMETRI_MOT.MAX_VELOCITA;Real;4;IEEE754;%DB2000.DBD4420
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.PARAMETRI_MOT.MAX_CORRENTE;Real;4;IEEE754;%DB2000.DBD4424
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.PARAMETRI_MOT.MAX_COPPIA;Real;4;IEEE754;%DB2000.DBD4428
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.PARAMETRI_MOT.GIRI_MOTORE_MAX;Real;4;IEEE754;%DB2000.DBD4432
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.PARAMETRI_MOT.RAPPORTO_RIDUZIONE;Real;4;IEEE754;%DB2000.DBD4436
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_IN.PARAMETRI_MOT.VELOCITA_INVERTER;Real;4;IEEE754;%DB2000.DBD4440
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_OUT.REALE_VELOCITA;Real;4;IEEE754;%DB2000.DBD4444
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_OUT.REALE_CORRENTE;Real;4;IEEE754;%DB2000.DBD4448
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_OUT.REALE_CORRENTE_PERCENTUALE;Real;4;IEEE754;%DB2000.DBD4452
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_OUT.REALE_COPPIA;Real;4;IEEE754;%DB2000.DBD4456
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_OUT.IN_RUN;Bool;1;Binary;%DB2000.DBX4460.0
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_OUT.ANOMALIA_ATTIVA;Bool;1;Binary;%DB2000.DBX4460.1
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_OUT.AVVISO_ATTIVO;Bool;1;Binary;%DB2000.DBX4460.2
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_AMP_ALL.SET_AMPER_ALLARME;Real;4;IEEE754;%DB2000.DBD4462
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_AMP_ALL.TEMPO_FILTRO_AMP;Real;4;IEEE754;%DB2000.DBD4466
CMD_VUOTO.POMPE_VUOTO[7].MOTORE_AMP_ALL.OUT.ALLA_MAX_AMP;Bool;1;Binary;%DB2000.DBX4470.0
CMD_VUOTO.POMPE_VUOTO[8].COMANDI.NOME;String;254;Binary;%DB2000.DBX4472.0
CMD_VUOTO.POMPE_VUOTO[8].COMANDI.ON_OFF;Bool;1;Binary;%DB2000.DBX4728.0
CMD_VUOTO.POMPE_VUOTO[8].COMANDI.SET_VUOTO;Real;4;IEEE754;%DB2000.DBD4730
CMD_VUOTO.POMPE_VUOTO[8].COMANDI.REALE_VUOTO;Real;4;IEEE754;%DB2000.DBD4734
CMD_VUOTO.POMPE_VUOTO[8].PID.SET_VUOTO_APP;Real;4;IEEE754;%DB2000.DBD4738
CMD_VUOTO.POMPE_VUOTO[8].PID.REALE_VUOTO_APP;Real;4;IEEE754;%DB2000.DBD4742
CMD_VUOTO.POMPE_VUOTO[8].PID.KP;Real;4;IEEE754;%DB2000.DBD4746
CMD_VUOTO.POMPE_VUOTO[8].PID.KI;Real;4;IEEE754;%DB2000.DBD4750
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.NOME;String;254;Binary;%DB2000.DBX4754.0
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.START;Bool;1;Binary;%DB2000.DBX5010.0
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.INVERSIONE;Bool;1;Binary;%DB2000.DBX5010.1
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.ACC_ALLARMI;Bool;1;Binary;%DB2000.DBX5010.2
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.RESET_ALLARMI;Bool;1;Binary;%DB2000.DBX5010.3
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.SET_VELOCITA;Real;4;IEEE754;%DB2000.DBD5012
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.SET_COPPIA;Real;4;IEEE754;%DB2000.DBD5016
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.PARAMETRI_MOT.MAX_VELOCITA;Real;4;IEEE754;%DB2000.DBD5020
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.PARAMETRI_MOT.MAX_CORRENTE;Real;4;IEEE754;%DB2000.DBD5024
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.PARAMETRI_MOT.MAX_COPPIA;Real;4;IEEE754;%DB2000.DBD5028
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.PARAMETRI_MOT.GIRI_MOTORE_MAX;Real;4;IEEE754;%DB2000.DBD5032
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.PARAMETRI_MOT.RAPPORTO_RIDUZIONE;Real;4;IEEE754;%DB2000.DBD5036
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_IN.PARAMETRI_MOT.VELOCITA_INVERTER;Real;4;IEEE754;%DB2000.DBD5040
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_OUT.REALE_VELOCITA;Real;4;IEEE754;%DB2000.DBD5044
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_OUT.REALE_CORRENTE;Real;4;IEEE754;%DB2000.DBD5048
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_OUT.REALE_CORRENTE_PERCENTUALE;Real;4;IEEE754;%DB2000.DBD5052
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_OUT.REALE_COPPIA;Real;4;IEEE754;%DB2000.DBD5056
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_OUT.IN_RUN;Bool;1;Binary;%DB2000.DBX5060.0
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_OUT.ANOMALIA_ATTIVA;Bool;1;Binary;%DB2000.DBX5060.1
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_OUT.AVVISO_ATTIVO;Bool;1;Binary;%DB2000.DBX5060.2
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_AMP_ALL.SET_AMPER_ALLARME;Real;4;IEEE754;%DB2000.DBD5062
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_AMP_ALL.TEMPO_FILTRO_AMP;Real;4;IEEE754;%DB2000.DBD5066
CMD_VUOTO.POMPE_VUOTO[8].MOTORE_AMP_ALL.OUT.ALLA_MAX_AMP;Bool;1;Binary;%DB2000.DBX5070.0
CMD_VUOTO.TRASDUTTORI_VUOTO[1].TR.NOME;String;254;Binary;%DB2000.DBX5072.0
CMD_VUOTO.TRASDUTTORI_VUOTO[1].TR.SET_X_MIN;Real;4;IEEE754;%DB2000.DBD5328
CMD_VUOTO.TRASDUTTORI_VUOTO[1].TR.SET_X_MAX;Real;4;IEEE754;%DB2000.DBD5332
CMD_VUOTO.TRASDUTTORI_VUOTO[1].TR.SET_Y_MIN;Real;4;IEEE754;%DB2000.DBD5336
CMD_VUOTO.TRASDUTTORI_VUOTO[1].TR.SET_Y_MAX;Real;4;IEEE754;%DB2000.DBD5340
CMD_VUOTO.TRASDUTTORI_VUOTO[1].TR.OUT_VALORE_ING;Real;4;IEEE754;%DB2000.DBD5344
CMD_VUOTO.TRASDUTTORI_VUOTO[2].TR.NOME;String;254;Binary;%DB2000.DBX5348.0
CMD_VUOTO.TRASDUTTORI_VUOTO[2].TR.SET_X_MIN;Real;4;IEEE754;%DB2000.DBD5604
CMD_VUOTO.TRASDUTTORI_VUOTO[2].TR.SET_X_MAX;Real;4;IEEE754;%DB2000.DBD5608
CMD_VUOTO.TRASDUTTORI_VUOTO[2].TR.SET_Y_MIN;Real;4;IEEE754;%DB2000.DBD5612
CMD_VUOTO.TRASDUTTORI_VUOTO[2].TR.SET_Y_MAX;Real;4;IEEE754;%DB2000.DBD5616
CMD_VUOTO.TRASDUTTORI_VUOTO[2].TR.OUT_VALORE_ING;Real;4;IEEE754;%DB2000.DBD5620
CMD_VUOTO.TRASDUTTORI_VUOTO[3].TR.NOME;String;254;Binary;%DB2000.DBX5624.0
CMD_VUOTO.TRASDUTTORI_VUOTO[3].TR.SET_X_MIN;Real;4;IEEE754;%DB2000.DBD5880
CMD_VUOTO.TRASDUTTORI_VUOTO[3].TR.SET_X_MAX;Real;4;IEEE754;%DB2000.DBD5884
CMD_VUOTO.TRASDUTTORI_VUOTO[3].TR.SET_Y_MIN;Real;4;IEEE754;%DB2000.DBD5888
CMD_VUOTO.TRASDUTTORI_VUOTO[3].TR.SET_Y_MAX;Real;4;IEEE754;%DB2000.DBD5892
CMD_VUOTO.TRASDUTTORI_VUOTO[3].TR.OUT_VALORE_ING;Real;4;IEEE754;%DB2000.DBD5896
CMD_VUOTO.TRASDUTTORI_VUOTO[4].TR.NOME;String;254;Binary;%DB2000.DBX5900.0
CMD_VUOTO.TRASDUTTORI_VUOTO[4].TR.SET_X_MIN;Real;4;IEEE754;%DB2000.DBD6156
CMD_VUOTO.TRASDUTTORI_VUOTO[4].TR.SET_X_MAX;Real;4;IEEE754;%DB2000.DBD6160
CMD_VUOTO.TRASDUTTORI_VUOTO[4].TR.SET_Y_MIN;Real;4;IEEE754;%DB2000.DBD6164
CMD_VUOTO.TRASDUTTORI_VUOTO[4].TR.SET_Y_MAX;Real;4;IEEE754;%DB2000.DBD6168
CMD_VUOTO.TRASDUTTORI_VUOTO[4].TR.OUT_VALORE_ING;Real;4;IEEE754;%DB2000.DBD6172
CMD_VUOTO.TRASDUTTORI_VUOTO[5].TR.NOME;String;254;Binary;%DB2000.DBX6176.0
CMD_VUOTO.TRASDUTTORI_VUOTO[5].TR.SET_X_MIN;Real;4;IEEE754;%DB2000.DBD6432
CMD_VUOTO.TRASDUTTORI_VUOTO[5].TR.SET_X_MAX;Real;4;IEEE754;%DB2000.DBD6436
CMD_VUOTO.TRASDUTTORI_VUOTO[5].TR.SET_Y_MIN;Real;4;IEEE754;%DB2000.DBD6440
CMD_VUOTO.TRASDUTTORI_VUOTO[5].TR.SET_Y_MAX;Real;4;IEEE754;%DB2000.DBD6444
CMD_VUOTO.TRASDUTTORI_VUOTO[5].TR.OUT_VALORE_ING;Real;4;IEEE754;%DB2000.DBD6448
CMD_VUOTO.TRASDUTTORI_VUOTO[6].TR.NOME;String;254;Binary;%DB2000.DBX6452.0
CMD_VUOTO.TRASDUTTORI_VUOTO[6].TR.SET_X_MIN;Real;4;IEEE754;%DB2000.DBD6708
CMD_VUOTO.TRASDUTTORI_VUOTO[6].TR.SET_X_MAX;Real;4;IEEE754;%DB2000.DBD6712
CMD_VUOTO.TRASDUTTORI_VUOTO[6].TR.SET_Y_MIN;Real;4;IEEE754;%DB2000.DBD6716
CMD_VUOTO.TRASDUTTORI_VUOTO[6].TR.SET_Y_MAX;Real;4;IEEE754;%DB2000.DBD6720
CMD_VUOTO.TRASDUTTORI_VUOTO[6].TR.OUT_VALORE_ING;Real;4;IEEE754;%DB2000.DBD6724
CMD_VUOTO.TRASDUTTORI_VUOTO[7].TR.NOME;String;254;Binary;%DB2000.DBX6728.0
CMD_VUOTO.TRASDUTTORI_VUOTO[7].TR.SET_X_MIN;Real;4;IEEE754;%DB2000.DBD6984
CMD_VUOTO.TRASDUTTORI_VUOTO[7].TR.SET_X_MAX;Real;4;IEEE754;%DB2000.DBD6988
CMD_VUOTO.TRASDUTTORI_VUOTO[7].TR.SET_Y_MIN;Real;4;IEEE754;%DB2000.DBD6992
CMD_VUOTO.TRASDUTTORI_VUOTO[7].TR.SET_Y_MAX;Real;4;IEEE754;%DB2000.DBD6996
CMD_VUOTO.TRASDUTTORI_VUOTO[7].TR.OUT_VALORE_ING;Real;4;IEEE754;%DB2000.DBD7000
CMD_VUOTO.TRASDUTTORI_VUOTO[8].TR.NOME;String;254;Binary;%DB2000.DBX7004.0
CMD_VUOTO.TRASDUTTORI_VUOTO[8].TR.SET_X_MIN;Real;4;IEEE754;%DB2000.DBD7260
CMD_VUOTO.TRASDUTTORI_VUOTO[8].TR.SET_X_MAX;Real;4;IEEE754;%DB2000.DBD7264
CMD_VUOTO.TRASDUTTORI_VUOTO[8].TR.SET_Y_MIN;Real;4;IEEE754;%DB2000.DBD7268
CMD_VUOTO.TRASDUTTORI_VUOTO[8].TR.SET_Y_MAX;Real;4;IEEE754;%DB2000.DBD7272
CMD_VUOTO.TRASDUTTORI_VUOTO[8].TR.OUT_VALORE_ING;Real;4;IEEE754;%DB2000.DBD7276
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_A.NOME;String;254;Binary;%DB2000.DBX7280.0
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_A.REALE;Real;4;IEEE754;%DB2000.DBD7536
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_A.SET.SET_PRE_ALLARME;Real;4;IEEE754;%DB2000.DBD7540
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_A.SET.SET_ALLARME;Real;4;IEEE754;%DB2000.DBD7544
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_A.CONFIG.TE_FILTRO_ALL;Real;4;IEEE754;%DB2000.DBD7548
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_A.CONFIG.TE_FILTRO_PRE_ALL;Real;4;IEEE754;%DB2000.DBD7552
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_A.ALL.PREALLARME;Bool;1;Binary;%DB2000.DBX7556.0
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_A.ALL.ALLARME;Bool;1;Binary;%DB2000.DBX7556.1
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_B.NOME;String;254;Binary;%DB2000.DBX7558.0
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_B.REALE;Real;4;IEEE754;%DB2000.DBD7814
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_B.SET.SET_PRE_ALLARME;Real;4;IEEE754;%DB2000.DBD7818
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_B.SET.SET_ALLARME;Real;4;IEEE754;%DB2000.DBD7822
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_B.CONFIG.TE_FILTRO_ALL;Real;4;IEEE754;%DB2000.DBD7826
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_B.CONFIG.TE_FILTRO_PRE_ALL;Real;4;IEEE754;%DB2000.DBD7830
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_B.ALL.PREALLARME;Bool;1;Binary;%DB2000.DBX7834.0
CMD_PRESSIONI_TEMP.TEMPERATURA_MELT_EX_B.ALL.ALLARME;Bool;1;Binary;%DB2000.DBX7834.1
CMD_PRESSIONI_TEMP.PRIMA_FILTRO_A.NOME;String;254;Binary;%DB2000.DBX7836.0
CMD_PRESSIONI_TEMP.PRIMA_FILTRO_A.REALE;Real;4;IEEE754;%DB2000.DBD8092
CMD_PRESSIONI_TEMP.PRIMA_FILTRO_A.SET.SET_PRE_ALLARME;Real;4;IEEE754;%DB2000.DBD8096
CMD_PRESSIONI_TEMP.PRIMA_FILTRO_A.SET.SET_ALLARME;Real;4;IEEE754;%DB2000.DBD8100
CMD_PRESSIONI_TEMP.PRIMA_FILTRO_A.CONFIG.TE_FILTRO_ALL;Real;4;IEEE754;%DB2000.DBD8104
CMD_PRESSIONI_TEMP.PRIMA_FILTRO_A.CONFIG.TE_FILTRO_PRE_ALL;Real;4;IEEE754;%DB2000.DBD8108
CMD_PRESSIONI_TEMP.PRIMA_FILTRO_A.ALL.PREALLARME;Bool;1;Binary;%DB2000.DBX8112.0
CMD_PRESSIONI_TEMP.PRIMA_FILTRO_A.ALL.ALLARME;Bool;1;Binary;%DB2000.DBX8112.1
CMD_PRESSIONI_TEMP.MINIMA_PRES_A.NOME;String;254;Binary;%DB2000.DBX8114.0
CMD_PRESSIONI_TEMP.MINIMA_PRES_A.REALE;Real;4;IEEE754;%DB2000.DBD8370
CMD_PRESSIONI_TEMP.MINIMA_PRES_A.SET.SET_PRE_ALLARME;Real;4;IEEE754;%DB2000.DBD8374
CMD_PRESSIONI_TEMP.MINIMA_PRES_A.SET.SET_ALLARME;Real;4;IEEE754;%DB2000.DBD8378
CMD_PRESSIONI_TEMP.MINIMA_PRES_A.CONFIG.TE_FILTRO_ALL;Real;4;IEEE754;%DB2000.DBD8382
CMD_PRESSIONI_TEMP.MINIMA_PRES_A.CONFIG.TE_FILTRO_PRE_ALL;Real;4;IEEE754;%DB2000.DBD8386
CMD_PRESSIONI_TEMP.MINIMA_PRES_A.ALL.PREALLARME;Bool;1;Binary;%DB2000.DBX8390.0
CMD_PRESSIONI_TEMP.MINIMA_PRES_A.ALL.ALLARME;Bool;1;Binary;%DB2000.DBX8390.1
CMD_PRESSIONI_TEMP.PRIMA_POMPA_A.NOME;String;254;Binary;%DB2000.DBX8392.0
CMD_PRESSIONI_TEMP.PRIMA_POMPA_A.REALE;Real;4;IEEE754;%DB2000.DBD8648
CMD_PRESSIONI_TEMP.PRIMA_POMPA_A.SET.SET_PRE_ALLARME;Real;4;IEEE754;%DB2000.DBD8652
CMD_PRESSIONI_TEMP.PRIMA_POMPA_A.SET.SET_ALLARME;Real;4;IEEE754;%DB2000.DBD8656
CMD_PRESSIONI_TEMP.PRIMA_POMPA_A.CONFIG.TE_FILTRO_ALL;Real;4;IEEE754;%DB2000.DBD8660
CMD_PRESSIONI_TEMP.PRIMA_POMPA_A.CONFIG.TE_FILTRO_PRE_ALL;Real;4;IEEE754;%DB2000.DBD8664
